0,1,2
0.43152058,86.0,206.0
0.87276936,17.0,231.0
0.59296775,115.0,292.0
0.51669645,185.0,324.0
0.47367382,228.0,321.0
0.82321024,189.0,378.0
0.3666955,58.0,152.0
0.5448527,424.0,68.0
0.7586296,484.0,161.0
0.60035855,77.0,260.0
0.5989553,384.0,224.0
0.41476628,447.0,356.0
0.5884635,136.0,309.0
0.42211726,418.0,362.0
0.57861835,342.0,163.0
0.6922221,381.0,142.0
0.5313772,83.0,371.0
0.3211201,134.0,266.0
0.58920246,39.0,45.0
0.27626625,412.0,362.0
0.74826926,483.0,51.0
0.7341382,448.0,283.0
0.72839075,392.0,291.0
0.5597534,187.0,341.0
0.55883557,372.0,270.0
0.73588216,461.0,24.0
0.77167606,269.0,58.0
0.51248723,159.0,343.0
0.6327447,456.0,369.0
0.7496061,205.0,184.0
0.58372486,177.0,22.0
0.5929405,230.0,208.0
0.56679165,151.0,302.0
0.55196446,162.0,45.0
0.48165515,391.0,84.0
0.40885186,309.0,158.0
0.52840674,359.0,232.0
0.56798023,420.0,315.0
0.6194203,421.0,197.0
0.45991537,397.0,272.0
0.76888674,142.0,361.0
0.6385343,49.0,239.0
0.43031594,98.0,316.0
0.41000152,293.0,26.0
0.5923807,489.0,120.0
0.58056253,356.0,116.0
0.63652456,244.0,368.0
0.5360298,99.0,219.0
0.52849936,243.0,191.0
0.14886881,8.0,44.0
0.8302941,404.0,286.0
0.35441956,93.0,130.0
0.606334,251.0,20.0
0.7196849,77.0,27.0
0.5276774,419.0,219.0
0.34275803,385.0,45.0
0.30060917,491.0,301.0
0.720076,263.0,239.0
0.467767,190.0,103.0
0.63862807,92.0,383.0
0.6866738,76.0,194.0
0.8018304,453.0,330.0
0.8443291,392.0,29.0
0.9129165,268.0,38.0
0.6058797,232.0,215.0
0.43132353,255.0,123.0
0.36315933,185.0,277.0
0.42148522,109.0,361.0
0.53522,454.0,4.0
0.6854632,477.0,304.0
0.63140976,479.0,94.0
0.32545257,288.0,213.0
0.4665724,85.0,294.0
0.5973739,336.0,40.0
0.37564835,41.0,197.0
0.76810294,202.0,352.0
0.2519748,103.0,377.0
0.619452,227.0,40.0
0.64122313,219.0,226.0
0.7210399,411.0,228.0
0.70288557,114.0,341.0
0.45802104,278.0,318.0
0.6197536,165.0,174.0
0.81616735,76.0,324.0
0.179578,317.0,95.0
0.7609242,91.0,72.0
0.5178244,425.0,191.0
0.4055121,61.0,187.0
0.65981156,363.0,375.0
0.71307516,449.0,271.0
0.4898677,173.0,47.0
0.753449,27.0,205.0
0.2677348,311.0,120.0
0.36800992,147.0,250.0
0.7363515,133.0,174.0
0.7584519,148.0,137.0
0.7063635,106.0,363.0
0.861565,66.0,334.0
0.42765397,318.0,278.0
0.74066126,296.0,364.0
0.32181638,456.0,103.0
0.40622446,298.0,154.0
0.7637112,63.0,54.0
0.6817913,365.0,299.0
0.49720487,458.0,61.0
0.574179,232.0,274.0
0.25245148,134.0,9.0
0.7147626,184.0,43.0
0.62385726,177.0,223.0
0.6028706,250.0,161.0
0.82879966,213.0,345.0
0.32317972,75.0,10.0
0.7959893,450.0,155.0
0.33373344,358.0,44.0
0.8062812,180.0,138.0
0.40326595,493.0,268.0
0.57647413,114.0,289.0
0.4771792,204.0,374.0
0.7234781,49.0,121.0
0.6458413,396.0,123.0
0.50194114,400.0,77.0
0.43611395,191.0,166.0
0.1699095,109.0,158.0
0.6412169,73.0,266.0
0.65219957,353.0,348.0
0.4205671,297.0,33.0
0.72622097,148.0,356.0
0.49527785,212.0,124.0
0.6491847,489.0,198.0
0.7280046,172.0,174.0
0.8342893,352.0,62.0
0.26582474,201.0,315.0
0.83465433,250.0,223.0
0.64781356,196.0,24.0
0.5157447,448.0,234.0
0.74309665,232.0,105.0
0.85963774,29.0,378.0
0.26101202,107.0,321.0
0.34944412,445.0,301.0
0.4789377,13.0,225.0
0.55328166,385.0,260.0
0.7122202,327.0,295.0
0.34599847,273.0,358.0
0.3805082,333.0,270.0
0.64297825,452.0,157.0
0.36850116,233.0,97.0
0.65975624,279.0,45.0
0.60636157,23.0,201.0
0.8716828,440.0,190.0
0.77673316,96.0,173.0
0.4849096,393.0,211.0
0.2657111,231.0,232.0
0.5079387,155.0,268.0
0.63347894,394.0,190.0
0.32471144,84.0,66.0
0.60720724,439.0,358.0
0.90111834,346.0,62.0
0.7662977,189.0,369.0
0.7512986,244.0,231.0
0.6916985,150.0,188.0
0.74550104,128.0,150.0
0.4314043,456.0,371.0
0.37614104,167.0,375.0
0.6594404,215.0,310.0
0.7089963,153.0,162.0
0.7930522,168.0,344.0
0.6517216,303.0,252.0
0.5007336,204.0,302.0
0.68444735,235.0,10.0
0.3812384,283.0,154.0
0.24627317,227.0,362.0
0.77524424,494.0,299.0
0.90121305,235.0,357.0
0.68305653,92.0,179.0
0.4922438,116.0,234.0
0.47038442,439.0,301.0
0.5488252,373.0,374.0
0.5587331,289.0,361.0
0.7524334,226.0,119.0
0.36018473,176.0,76.0
0.5076871,193.0,251.0
0.75955766,376.0,78.0
0.45408872,447.0,214.0
0.67452157,59.0,330.0
0.5483036,439.0,50.0
0.62254465,442.0,49.0
0.73558676,457.0,196.0
0.47613385,486.0,221.0
0.37665352,58.0,319.0
0.35363826,397.0,252.0
0.67984384,404.0,316.0
0.8089996,263.0,351.0
0.63933486,254.0,188.0
0.73872334,92.0,314.0
0.60012686,475.0,305.0
0.6345859,428.0,325.0
0.4426452,89.0,76.0
0.62024945,185.0,63.0
0.6203661,292.0,1.0
0.5087493,445.0,220.0
0.67998725,438.0,8.0
0.48430422,300.0,238.0
0.52683276,353.0,331.0
0.66106534,462.0,160.0
0.3091755,101.0,274.0
0.44570205,423.0,370.0
0.62661827,487.0,273.0
0.6782839,228.0,20.0
0.9033994,476.0,14.0
0.6823448,175.0,178.0
0.4801486,281.0,217.0
0.6801507,215.0,138.0
0.6932759,385.0,218.0
0.57081467,86.0,106.0
0.57631814,460.0,104.0
0.514389,441.0,167.0
0.51747257,403.0,172.0
0.6201141,486.0,175.0
0.70029986,352.0,131.0
0.5418444,412.0,356.0
0.7444583,240.0,333.0
0.5360873,87.0,127.0
0.46264464,52.0,318.0
0.86809635,245.0,114.0
0.7584029,270.0,330.0
0.43690112,457.0,376.0
0.8664649,17.0,27.0
0.7733436,476.0,371.0
0.5512045,247.0,36.0
0.5301366,72.0,250.0
0.7551261,376.0,380.0
0.47720158,434.0,179.0
0.3821053,98.0,15.0
0.70158243,81.0,48.0
0.52212745,11.0,118.0
0.5820304,204.0,286.0
0.76477486,69.0,196.0
0.5422377,229.0,120.0
0.24219227,130.0,195.0
0.7389257,319.0,210.0
0.8067253,368.0,69.0
0.5017736,316.0,25.0
0.7080656,218.0,122.0
0.46375987,286.0,115.0
0.70252466,2.0,366.0
0.64486337,355.0,80.0
0.611663,353.0,208.0
0.20476489,126.0,102.0
0.3390894,52.0,322.0
0.71196723,219.0,227.0
0.5744364,216.0,79.0
0.4199401,254.0,229.0
0.71391696,462.0,172.0
0.77943337,4.0,369.0
0.5840199,179.0,350.0
0.83200616,66.0,100.0
0.32918337,154.0,157.0
0.6188081,88.0,196.0
0.22552498,97.0,194.0
0.7738211,296.0,48.0
0.80118215,195.0,300.0
0.68653804,384.0,202.0
0.6638662,194.0,336.0
0.42407632,136.0,67.0
0.42293662,278.0,280.0
0.76339203,326.0,168.0
0.84348834,271.0,342.0
0.7340281,270.0,305.0
0.8789918,320.0,267.0
0.4279237,109.0,168.0
0.28894997,107.0,17.0
0.8364665,484.0,137.0
0.20657094,482.0,116.0
0.444666,184.0,251.0
0.57203215,87.0,261.0
0.58395106,289.0,94.0
0.74575156,484.0,140.0
0.2869537,50.0,235.0
0.60645676,295.0,239.0
0.815424,222.0,93.0
0.6540136,296.0,81.0
0.58034194,413.0,208.0
0.51696754,393.0,141.0
0.491574,185.0,122.0
0.885566,279.0,307.0
0.25363666,159.0,279.0
0.63441193,85.0,112.0
0.73411196,444.0,277.0
0.2372038,8.0,80.0
0.6263728,478.0,302.0
0.6446232,80.0,159.0
0.7082009,326.0,278.0
0.61495245,235.0,317.0
0.53303874,281.0,36.0
0.61863804,407.0,99.0
0.57310665,375.0,1.0
0.48814955,165.0,51.0
0.6108971,309.0,340.0
0.8654179,4.0,290.0
0.54783237,409.0,118.0
0.43936813,126.0,88.0
0.24991444,109.0,331.0
0.71335,404.0,53.0
0.34679645,196.0,339.0
0.3483945,409.0,362.0
0.69941974,357.0,64.0
0.5321677,297.0,306.0
0.630788,419.0,270.0
0.76231325,282.0,380.0
0.6721482,268.0,192.0
0.85150945,306.0,41.0
0.8269451,29.0,267.0
0.56387687,67.0,50.0
0.54888785,36.0,90.0
0.6406131,114.0,358.0
0.8200902,193.0,374.0
0.78475994,426.0,240.0
0.29962188,335.0,227.0
0.37547934,152.0,57.0
0.6340135,352.0,123.0
0.6247405,350.0,264.0
0.521057,326.0,21.0
0.45213845,449.0,358.0
0.6521525,478.0,284.0
0.36200792,191.0,13.0
0.6700873,382.0,52.0
0.55657136,438.0,302.0
0.7056399,421.0,174.0
0.49469712,309.0,70.0
0.47298375,129.0,188.0
0.7236749,10.0,72.0
0.6384572,121.0,278.0
0.8431433,5.0,139.0
0.66714936,232.0,248.0
0.8376853,63.0,323.0
0.6128834,199.0,219.0
0.29522124,101.0,287.0
0.39761373,24.0,256.0
0.5216575,429.0,115.0
0.4550948,447.0,84.0
0.47641042,147.0,352.0
0.7544167,489.0,304.0
0.22181742,109.0,147.0
0.2901676,317.0,209.0
0.44485587,206.0,150.0
0.47113326,58.0,159.0
0.6152286,236.0,72.0
0.8426046,74.0,236.0
0.16628225,289.0,92.0
0.5170192,322.0,366.0
0.38901213,3.0,275.0
0.5282725,412.0,319.0
0.71750134,395.0,142.0
0.7949179,78.0,40.0
0.7266898,330.0,125.0
0.7461767,184.0,313.0
0.7790946,111.0,338.0
0.8146454,294.0,119.0
0.5886467,426.0,12.0
0.4723694,33.0,124.0
0.81701255,245.0,159.0
0.7488462,68.0,98.0
0.5721315,255.0,381.0
0.24116983,33.0,216.0
0.548954,438.0,130.0
0.49590108,236.0,161.0
0.2148753,101.0,321.0
0.43265626,351.0,250.0
0.57912236,297.0,285.0
0.7787198,20.0,222.0
0.5635114,169.0,108.0
0.4979886,333.0,334.0
0.7950006,334.0,310.0
0.3580111,314.0,383.0
0.71269584,441.0,252.0
0.4877049,359.0,328.0
0.519148,34.0,226.0
0.64822304,216.0,358.0
0.6493868,18.0,270.0
0.39458722,358.0,79.0
0.47234163,369.0,139.0
0.62131417,305.0,270.0
0.61911416,284.0,361.0
0.86061263,368.0,132.0
0.56150687,489.0,33.0
0.3764143,398.0,251.0
0.78192896,229.0,55.0
0.5756734,423.0,249.0
0.6912293,450.0,45.0
0.46191564,343.0,371.0
0.57507646,387.0,87.0
0.42260522,387.0,155.0
0.64704525,155.0,178.0
0.34999666,459.0,39.0
0.8010275,263.0,227.0
0.38079044,492.0,355.0
0.42479753,248.0,30.0
0.5755579,203.0,6.0
0.83496106,241.0,174.0
0.46430898,185.0,75.0
0.33276543,112.0,275.0
0.4443701,447.0,166.0
0.32957223,397.0,294.0
0.4787017,61.0,164.0
0.6624627,346.0,10.0
0.7890018,430.0,109.0
0.604093,370.0,137.0
0.5816144,91.0,85.0
0.3580692,77.0,44.0
0.7777654,451.0,325.0
0.3542348,167.0,331.0
0.4071388,408.0,242.0
0.45272073,277.0,47.0
0.6084356,462.0,81.0
0.22163086,75.0,90.0
0.8359971,263.0,208.0
0.7358965,412.0,283.0
0.39992884,418.0,73.0
0.30145591,214.0,376.0
0.81156194,226.0,267.0
0.545085,474.0,37.0
0.52687436,124.0,234.0
0.46743914,338.0,28.0
0.75374174,224.0,139.0
0.48086196,488.0,280.0
0.37553868,183.0,339.0
0.34446418,98.0,294.0
0.58039534,98.0,380.0
0.8238086,377.0,24.0
0.53596693,329.0,41.0
0.7821946,330.0,24.0
0.2312621,308.0,326.0
0.30933177,129.0,51.0
0.3953787,119.0,327.0
0.28578013,45.0,45.0
0.6280507,295.0,257.0
0.62214464,62.0,170.0
0.41800034,151.0,2.0
0.8479287,355.0,114.0
0.7055545,366.0,267.0
0.60255575,395.0,221.0
0.72035205,73.0,349.0
0.75626355,4.0,311.0
0.40218273,207.0,83.0
0.72520256,453.0,23.0
0.6619537,91.0,161.0
0.64538574,188.0,245.0
0.6012826,427.0,179.0
0.47575504,41.0,178.0
0.7431062,122.0,343.0
0.5348803,80.0,351.0
0.644909,182.0,43.0
0.72085196,67.0,340.0
0.6115622,422.0,98.0
0.67476636,457.0,319.0
0.6020157,108.0,6.0
0.75057423,202.0,150.0
0.7675694,269.0,75.0
0.7534348,74.0,332.0
0.62520117,53.0,208.0
0.8761006,354.0,283.0
0.5952076,358.0,41.0
0.7051298,65.0,55.0
0.6019152,218.0,21.0
0.86825246,306.0,278.0
0.7849459,346.0,88.0
0.4097266,41.0,59.0
0.6110857,175.0,270.0
0.6589544,332.0,263.0
0.5399586,230.0,215.0
0.7066852,121.0,27.0
0.72017926,25.0,121.0
0.64898,63.0,376.0
0.22864011,161.0,34.0
0.54353774,23.0,383.0
0.65139425,437.0,84.0
0.64255226,265.0,123.0
0.70987654,316.0,214.0
0.69714755,375.0,374.0
0.4493128,182.0,96.0
0.7611123,171.0,150.0
0.7131698,344.0,192.0
0.5064242,276.0,234.0
0.3570681,80.0,45.0
0.7656141,291.0,130.0
0.78295624,444.0,287.0
0.67614913,133.0,141.0
0.5615642,72.0,42.0
0.8168647,483.0,265.0
0.46691802,400.0,196.0
0.30593318,97.0,175.0
0.41515878,329.0,266.0
0.4415137,23.0,328.0
0.63701737,407.0,192.0
0.77240354,11.0,335.0
0.7303953,180.0,115.0
0.51191187,405.0,275.0
0.347923,41.0,140.0
0.84723777,37.0,107.0
0.7668164,319.0,170.0
0.24142458,308.0,18.0
0.56490546,293.0,285.0
0.5945254,233.0,135.0
0.60131186,439.0,2.0
0.455851,393.0,51.0
0.3424966,289.0,353.0
0.8016142,291.0,273.0
0.43759835,41.0,265.0
0.47100016,96.0,34.0
0.5625464,290.0,98.0
0.42915276,283.0,76.0
0.76133925,228.0,369.0
0.45606896,208.0,69.0
0.60039634,105.0,279.0
0.50159657,377.0,146.0
0.68535566,66.0,111.0
0.52294797,278.0,267.0
0.38727245,448.0,277.0
0.28473437,255.0,91.0
0.68079555,252.0,230.0
0.71998674,329.0,253.0
0.5512374,186.0,42.0
0.70659786,250.0,325.0
0.43832585,391.0,112.0
0.49556744,394.0,162.0
0.8675748,357.0,3.0
0.6342545,91.0,147.0
0.7513261,494.0,178.0
0.4639094,197.0,298.0
0.74341875,481.0,112.0
0.51828563,232.0,76.0
0.5820335,119.0,42.0
0.65023637,407.0,228.0
0.45729557,319.0,275.0
0.50968933,358.0,383.0
0.21923225,8.0,373.0
0.6147987,222.0,158.0
0.5252767,329.0,243.0
0.6053124,67.0,37.0
0.6438987,221.0,210.0
0.7524983,414.0,136.0
0.59822804,21.0,293.0
0.8107063,262.0,342.0
0.28472912,225.0,30.0
0.39546305,472.0,276.0
0.41183257,371.0,125.0
0.5905561,256.0,381.0
0.3922307,24.0,153.0
0.6752601,319.0,308.0
0.2882432,206.0,46.0
0.7422455,32.0,98.0
0.75334334,350.0,87.0
0.4968508,408.0,220.0
0.6515055,32.0,13.0
0.38888597,486.0,73.0
0.51739293,41.0,334.0
0.5525188,464.0,233.0
0.5736037,103.0,366.0
0.6317033,56.0,231.0
0.7135417,189.0,128.0
0.4193521,375.0,191.0
0.2599755,225.0,211.0
0.6737644,489.0,53.0
0.48210835,33.0,48.0
0.75490654,418.0,246.0
0.75299835,275.0,333.0
0.6960329,281.0,381.0
0.49943155,185.0,206.0
0.6716818,461.0,246.0
0.8146677,40.0,178.0
0.7010599,384.0,201.0
0.5705364,178.0,101.0
0.7862833,411.0,243.0
0.7375867,421.0,188.0
0.8157924,300.0,367.0
0.6631923,264.0,54.0
0.67106336,15.0,62.0
0.69648474,114.0,300.0
0.38017726,316.0,195.0
0.5304219,277.0,285.0
0.56004566,435.0,116.0
0.4994382,125.0,169.0
0.5001417,95.0,196.0
0.8245843,332.0,84.0
0.2995851,117.0,233.0
0.7595227,184.0,74.0
0.6266028,274.0,22.0
0.5055151,137.0,199.0
0.86689246,199.0,335.0
0.7186725,181.0,78.0
0.5916792,469.0,17.0
0.19881846,434.0,92.0
0.23328903,1.0,1.0
0.29597786,1.0,37.0
0.4344144,1.0,50.0
0.30591732,1.0,54.0
0.47138482,1.0,59.0
0.45404497,1.0,61.0
0.2992045,1.0,65.0
0.4209257,1.0,92.0
0.341704,1.0,120.0
0.105501086,1.0,159.0
0.42122778,1.0,163.0
0.29554078,1.0,174.0
0.1676818,1.0,236.0
0.19804585,1.0,240.0
0.3863662,1.0,252.0
0.35373446,1.0,253.0
0.14497904,1.0,269.0
0.39585325,1.0,336.0
0.21529344,1.0,339.0
0.23374826,1.0,350.0
0.3185271,1.0,364.0
0.21840644,2.0,1.0
0.22884744,2.0,41.0
0.41362298,2.0,50.0
0.34711185,2.0,63.0
0.36152813,2.0,68.0
0.2156184,2.0,76.0
0.5441334,2.0,93.0
0.30306402,2.0,95.0
0.18281452,2.0,97.0
0.3518551,2.0,126.0
0.4005282,2.0,142.0
0.24479961,2.0,147.0
0.22592765,2.0,156.0
0.40062046,2.0,163.0
0.3708943,2.0,171.0
0.5389037,2.0,200.0
0.58853686,2.0,219.0
0.15613233,2.0,236.0
0.33452058,2.0,253.0
0.2717926,2.0,307.0
0.18404299,2.0,332.0
0.3003369,2.0,364.0
0.2791501,2.0,377.0
0.22833446,2.0,378.0
0.42389196,2.0,381.0
0.14459836,3.0,1.0
0.15236636,3.0,32.0
0.29908854,3.0,50.0
0.33128804,3.0,59.0
0.31602082,3.0,61.0
0.19172074,3.0,65.0
0.25514236,3.0,68.0
0.41930193,3.0,93.0
0.20827034,3.0,95.0
0.24721366,3.0,126.0
0.061495643,3.0,159.0
0.1006588,3.0,236.0
0.120645426,3.0,240.0
0.37000343,3.0,271.0
0.499321,3.0,274.0
0.1347857,3.0,304.0
0.37748367,3.0,376.0
0.1360553,4.0,2.0
0.27707288,4.0,59.0
0.16909623,4.0,95.0
0.0796884,4.0,236.0
0.27849108,4.0,239.0
0.10202895,4.0,328.0
0.31159,4.0,353.0
0.42404658,5.0,2.0
0.49362692,5.0,16.0
0.3783132,5.0,43.0
0.6068186,5.0,50.0
0.64181167,5.0,59.0
0.723114,5.0,93.0
0.32862136,5.0,97.0
0.3602441,5.0,108.0
0.349544,5.0,145.0
0.59389395,5.0,163.0
0.55127275,5.0,169.0
0.56330466,5.0,171.0
0.4650811,5.0,176.0
0.42236567,5.0,191.0
0.28441802,5.0,193.0
0.36317813,5.0,197.0
0.6003051,5.0,202.0
0.42571187,5.0,216.0
0.7578424,5.0,219.0
0.4978295,5.0,220.0
0.3437631,5.0,227.0
0.62498385,5.0,229.0
0.6875338,5.0,232.0
0.28816253,5.0,236.0
0.5237716,5.0,253.0
0.5640052,5.0,255.0
0.49089637,5.0,257.0
0.45838487,5.0,261.0
0.6799188,5.0,271.0
0.4695402,5.0,275.0
0.3477981,5.0,282.0
0.5139567,5.0,302.0
0.3603858,5.0,304.0
0.25054765,5.0,321.0
0.29427505,5.0,341.0
0.6790844,5.0,353.0
0.6004603,5.0,354.0
0.48432332,5.0,364.0
0.68683386,5.0,376.0
0.30863068,6.0,2.0
0.37148792,6.0,16.0
0.6143993,6.0,26.0
0.15738046,6.0,35.0
0.26951995,6.0,43.0
0.48340955,6.0,50.0
0.5207108,6.0,59.0
0.50328404,6.0,61.0
0.3369118,6.0,64.0
0.19215086,6.0,87.0
0.2545198,6.0,108.0
0.643056,6.0,123.0
0.28834563,6.0,135.0
0.4699715,6.0,163.0
0.4388673,6.0,171.0
0.48225003,6.0,198.0
0.65487593,6.0,219.0
0.3754216,6.0,220.0
0.5026028,6.0,229.0
0.23275687,6.0,237.0
0.40006664,6.0,253.0
0.32127994,6.0,260.0
0.33912596,6.0,261.0
0.47366664,6.0,264.0
0.28529006,6.0,279.0
0.24433145,6.0,282.0
0.40510547,6.0,288.0
0.3906684,6.0,302.0
0.33116412,6.0,307.0
0.41280115,6.0,310.0
0.16853593,6.0,321.0
0.34551385,6.0,323.0
0.24361478,6.0,328.0
0.20180419,6.0,341.0
0.457192,6.0,342.0
0.561985,6.0,353.0
0.4200343,6.0,355.0
0.3393798,6.0,377.0
0.8003624,7.0,3.0
0.2810175,7.0,11.0
0.22908904,7.0,33.0
0.31517375,7.0,41.0
0.5224303,7.0,50.0
0.5111497,7.0,53.0
0.5594816,7.0,59.0
0.54222524,7.0,61.0
0.45190686,7.0,63.0
0.5086666,7.0,92.0
0.649259,7.0,93.0
0.4954955,7.0,110.0
0.2739709,7.0,119.0
0.42505264,7.0,120.0
0.50888026,7.0,142.0
0.27583393,7.0,145.0
0.14382248,7.0,159.0
0.39364073,7.0,186.0
0.34135827,7.0,191.0
0.6892702,7.0,219.0
0.22295949,7.0,236.0
0.5077273,7.0,247.0
0.4380648,7.0,253.0
0.47832748,7.0,255.0
0.5391917,7.0,268.0
0.19452175,7.0,269.0
0.36874086,7.0,281.0
0.2853926,7.0,304.0
0.36661714,7.0,307.0
0.71151036,7.0,314.0
0.56643236,7.0,317.0
0.2735282,7.0,328.0
0.27229846,7.0,348.0
0.77165484,7.0,349.0
0.5672921,7.0,362.0
0.8279655,8.0,3.0
0.55082893,8.0,28.0
0.35302266,8.0,40.0
0.3558723,8.0,41.0
0.56770587,8.0,50.0
0.35309464,8.0,56.0
0.60390776,8.0,59.0
0.49743673,8.0,63.0
0.6856233,8.0,82.0
0.33774778,8.0,86.0
0.5541335,8.0,92.0
0.68965346,8.0,93.0
0.31177118,8.0,119.0
0.5026527,8.0,126.0
0.16781648,8.0,159.0
0.35388818,8.0,164.0
0.41007936,8.0,205.0
0.29861003,8.0,237.0
0.48343018,8.0,253.0
0.31212708,8.0,282.0
0.39707318,8.0,286.0
0.31129354,8.0,328.0
0.4990065,8.0,370.0
0.7445026,9.0,3.0
0.31688732,9.0,6.0
0.22123621,9.0,11.0
0.13696401,9.0,35.0
0.442931,9.0,50.0
0.46263164,9.0,61.0
0.37471873,9.0,63.0
0.3015398,9.0,64.0
0.3065069,9.0,65.0
0.27229464,9.0,90.0
0.4293786,9.0,92.0
0.57364225,9.0,93.0
0.34139073,9.0,107.0
0.34952632,9.0,120.0
0.37961993,9.0,126.0
0.21682283,9.0,145.0
0.26760456,9.0,147.0
0.17772841,9.0,155.0
0.10880995,9.0,159.0
0.5362196,9.0,173.0
0.6171935,9.0,219.0
0.3354512,9.0,226.0
0.17256467,9.0,236.0
0.2778832,9.0,241.0
0.394598,9.0,252.0
0.39991936,9.0,255.0
0.33165616,9.0,262.0
0.14931935,9.0,269.0
0.21552019,9.0,282.0
0.16483033,9.0,296.0
0.3526542,9.0,302.0
0.29612613,9.0,307.0
0.21486399,9.0,328.0
0.4041541,9.0,336.0
0.6645216,9.0,343.0
0.32608166,9.0,364.0
0.25011355,9.0,378.0
0.4010559,9.0,383.0
0.25351977,10.0,6.0
0.17217499,10.0,11.0
0.19672169,10.0,41.0
0.25170535,10.0,44.0
0.36793432,10.0,50.0
0.3574925,10.0,53.0
0.2503959,10.0,54.0
0.4032812,10.0,59.0
0.38661426,10.0,61.0
0.30494925,10.0,63.0
0.24016236,10.0,64.0
0.24447227,10.0,65.0
0.18438247,10.0,86.0
0.21503724,10.0,90.0
0.28337494,10.0,91.0
0.28232947,10.0,120.0
0.3093894,10.0,126.0
0.16852848,10.0,145.0
0.21104734,10.0,147.0
0.08205342,10.0,159.0
0.3554973,10.0,163.0
0.45842594,10.0,173.0
0.241248,10.0,174.0
0.63606435,10.0,185.0
0.17948228,10.0,189.0
0.541365,10.0,219.0
0.13246095,10.0,236.0
0.15875615,10.0,237.0
0.2198056,10.0,241.0
0.24187256,10.0,254.0
0.26648742,10.0,262.0
0.113874376,10.0,269.0
0.16745397,10.0,282.0
0.205152,10.0,290.0
0.28511962,10.0,302.0
0.1752686,10.0,304.0
0.23547903,10.0,307.0
0.12219129,10.0,327.0
0.11603481,10.0,347.0
0.16605303,10.0,348.0
0.26157954,10.0,364.0
0.26441514,10.0,366.0
0.24218047,10.0,377.0
0.19626234,10.0,378.0
0.28488204,10.0,380.0
0.32896256,10.0,383.0
0.7212418,11.0,3.0
0.17223832,11.0,8.0
0.4504451,11.0,59.0
0.43324417,11.0,61.0
0.22469041,11.0,66.0
0.25413015,11.0,69.0
0.32300487,11.0,120.0
0.40082654,11.0,163.0
0.3597857,11.0,169.0
0.22725849,11.0,182.0
0.6794536,11.0,185.0
0.29838055,11.0,210.0
0.5887447,11.0,219.0
0.15624541,11.0,236.0
0.45219553,11.0,239.0
0.18499884,11.0,240.0
0.25466955,11.0,241.0
0.3182118,11.0,250.0
0.279095,11.0,261.0
0.49282303,11.0,271.0
0.19610144,11.0,282.0
0.32601437,11.0,302.0
0.27196252,11.0,307.0
0.5107937,11.0,319.0
0.2572943,11.0,330.0
0.15668145,11.0,340.0
0.13733678,11.0,347.0
0.35333863,11.0,355.0
0.16831453,11.0,356.0
0.30051726,11.0,364.0
0.75769323,12.0,3.0
0.54645914,12.0,30.0
0.3186568,12.0,31.0
0.2643998,12.0,32.0
0.33648625,12.0,38.0
0.4604067,12.0,50.0
0.48021463,12.0,61.0
0.3217085,12.0,65.0
0.44674844,12.0,92.0
0.35743076,12.0,107.0
0.3963751,12.0,126.0
0.11584445,12.0,159.0
0.4044758,12.0,169.0
0.45925325,12.0,198.0
0.31113037,12.0,205.0
0.33948788,12.0,210.0
0.35495356,12.0,212.0
0.29069042,12.0,216.0
0.6337231,12.0,219.0
0.47953448,12.0,229.0
0.2152786,12.0,240.0
0.29226342,12.0,241.0
0.4485712,12.0,245.0
0.37812686,12.0,253.0
0.30148944,12.0,260.0
0.3187525,12.0,261.0
0.15850691,12.0,269.0
0.4922469,12.0,272.0
0.2276908,12.0,282.0
0.27447888,12.0,290.0
0.368927,12.0,302.0
0.31104383,12.0,307.0
0.44774622,12.0,311.0
0.5047056,12.0,317.0
0.22700828,12.0,328.0
0.17331327,12.0,338.0
0.5391454,12.0,353.0
0.19652201,12.0,356.0
0.31899843,12.0,377.0
0.77509516,13.0,3.0
0.16023743,13.0,5.0
0.35427293,13.0,6.0
0.25149167,13.0,11.0
0.26923504,13.0,17.0
0.47336376,13.0,53.0
0.50451285,13.0,61.0
0.4147844,13.0,63.0
0.3432833,13.0,65.0
0.47088736,13.0,92.0
0.61408865,13.0,93.0
0.3109637,13.0,131.0
0.24666587,13.0,145.0
0.3017442,13.0,147.0
0.4711961,13.0,163.0
0.44007817,13.0,171.0
0.3514863,13.0,206.0
0.36161938,13.0,210.0
0.377517,13.0,212.0
0.31113926,13.0,216.0
0.2078971,13.0,222.0
0.27887332,13.0,231.0
0.23215882,13.0,240.0
0.31277412,13.0,241.0
0.4727244,13.0,245.0
0.401247,13.0,253.0
0.34022847,13.0,261.0
0.17191085,13.0,269.0
0.24524012,13.0,282.0
0.16613773,13.0,297.0
0.3918391,13.0,302.0
0.2555705,13.0,304.0
0.33225375,13.0,307.0
0.41399315,13.0,310.0
0.47189307,13.0,311.0
0.5817254,13.0,319.0
0.44512656,13.0,336.0
0.21232945,13.0,356.0
0.363974,13.0,364.0
0.28288364,13.0,378.0
0.32333928,14.0,6.0
0.38356286,14.0,12.0
0.32812327,14.0,13.0
0.4423622,14.0,25.0
0.5823918,14.0,26.0
0.43337208,14.0,28.0
0.14050612,14.0,35.0
0.3274114,14.0,38.0
0.25626895,14.0,41.0
0.3548594,14.0,49.0
0.43910274,14.0,53.0
0.51053935,14.0,55.0
